  685                      # POINTS THIS DATABASE
  42.8333  -78.8333
  42.5000  -81.8333
  41.7500  -83.5000
   0.        0.
  43.2500  -79.7500        LAKE ONTARIO (M=5)
  43.1667  -79.2500
  43.2500  -77.4167
  44.3333  -76.0833
  43.6667  -79.4167
  43.2500  -79.7500
   0.        0.
  47.9167  -59.3333        NEWFOUNDLAND ISLAND (M=10)
  47.5000  -59.1667
  47.5000  -55.4167
  46.9167  -55.9167
  47.4167  -54.4167
  46.6667  -53.0833
  47.5833  -53.2500
  49.2500  -53.5000
  50.2500  -56.5000
  51.3333  -56.6667
  48.5000  -58.4167
   0.        0.
  78.1667  -73.0000        GREENLAND (M=16)
  77.3500  -68.4167
  77.0167  -71.1667
  75.9167  -66.5833
  75.8167  -60.0000
  68.5833  -51.0000
  63.5833  -51.2500
  60.0000  -43.2500
  67.5000  -33.0000
  71.0000  -21.7500
  72.5000  -24.5833
  74.6667  -18.8333
  76.3000  -21.5000
  81.3167  -11.6667
  83.5833  -31.5000
  82.0833  -59.3333
  78.1667  -73.0000
   0.        0.
  65.5000  -24.3333        ICELAND (M=7)
  64.7500  -24.0000
  63.4167  -18.7500
  64.9167  -13.6667
  68.3333  -14.7500
  65.5833  -20.3333
  66.4167  -23.0000
  65.5000  -24.3333
   0.        0.
  50.0833   -5.5833        ENGLAND (M=9)
  50.7500   -1.4167
  52.4167    1.8333
  56.2500   -2.8333
  57.0000   -2.0833
  58.3333   -3.0000
  58.5000   -5.0000
  56.3333   -6.0000
  53.3333   -3.0000
  50.0833   -5.5833
   0.        0.
  52.1667  -10.3333        IRELAND (M=4)
  52.1667   -6.3333
  55.0833   -6.0833
  54.2500   -9.7500
  52.1667  -10.3333
   0.        0.
   0.        9.3333        AFRICA
  -1.3333    9.0000
  -5.3333   12.1667
 -11.8333   13.8333
 -17.9167   11.8333
 -25.9167   14.9167
 -30.0000   17.1667
 -34.0833   18.7500
 -34.5000   20.5000
 -34.0000   25.0833
 -33.3333   27.5000
 -30.0000   30.9167
 -24.9167   34.4167
 -24.5000   35.2500
 -20.0000   34.7500
 -16.3333   39.7500
 -14.6667   40.7500
  -8.8333   39.4167
  -5.0833   39.0833
   0.       42.9167
   2.5833   46.1667
   5.0833   48.1667
   9.4167   50.7500
  11.7500   51.1667
  10.3333   44.7500
  12.8333   42.8333
  16.0000   39.0000
  18.6667   37.5833
  22.0833   36.9167
  24.8333   35.0000
  29.0000   32.6667
  30.0000   32.5833
  27.7500   34.1667        SAUDI ARABIA
  27.7500   34.1667        SAUDI ARABIA
  28.3333   34.4167
  29.5000   35.0000
  28.0000   35.1667
  23.2500   38.7500
  17.0000   42.4167
  13.2500   43.1667
  12.8333   44.9167
  15.0833   50.7500
  16.9167   54.8333
  18.9167   57.5000
  21.9167   59.5833
